4300000012;433IE8833BK458;ACTV;Salata;Tran;F;F;2;1970-11-28;4300002516;011;403;8998273;(null);011;519;9754435;(null);011;307;3896558;(null);TSalata@hotmail.com;TSalata@netzero.com
4300000013;927HA9629YS062;ACTV;Osle;Steven;C;M;1;1979-09-18;4300002517;011;603;7775894;119;011;203;1402875;(null);011;254;2160190;(null);SOsle@rr.com;SOsle@earthlink.com
4300000014;391OK9136GZ633;ACTV;Nesbit;Michael;T;M;2;1935-04-22;4300002518;011;202;3823435;(null);011;505;8839283;(null);011;902;9134376;(null);MNesbit@hotmail.com;MNesbit@netzero.com
4300000015;529XR4031OO510;ACTV;Dammann;Terri;N;F;2;1989-10-06;4300002519;011;204;4606507;(null);011;416;7264286;(null);011;435;3395467;(null);TDammann@rr.com;TDammann@earthlink.com
4300000016;307GI6843NL720;ACTV;Johnson;Frank;X;M;3;1981-01-03;4300002520;011;240;1958771;(null);011;956;7774274;469;011;479;3196379;(null);FJohnson@msn.com;FJohnson@attbi.com
4300000017;180VY7504UA011;ACTV;Kiss;Toni;J;F;2;1947-09-17;4300002521;011;904;5007107;(null);011;757;1803903;583;011;210;1934797;(null);TKiss@rr.com;TKiss@netzero.com
4300000018;022GO5066OD330;ACTV;Mcgrain;Stanley;G;M;1;1977-05-01;4300002522;011;760;1434332;(null);011;918;3672337;(null);011;716;3024583;(null);SMcgrain@attbi.com;SMcgrain@netzero.com
4300000019;837HR6236TW323;ACTV;Mechler;Amy;O;F;3;1956-12-04;4300002523;011;205;7323528;(null);011;208;3010164;(null);011;416;4152627;432;AMechler@netzero.com;AMechler@earthlink.com
4300000020;006NW7348RD047;ACTV;Densley;Hazel;H;F;2;1923-06-29;4300002524;011;817;8469738;923;011;307;3278996;(null);011;305;2949953;052;HDensley@netzero.com;HDensley@attbi.com
4300000021;467QV0232ML676;ACTV;Lacuesta;Antoine;N;M;1;1967-12-29;4300002525;011;780;6438148;(null);011;212;5027631;(null);011;505;4929546;(null);ALacuesta@hotmail.com;ALacuesta@rr.com
4300000022;987QU2708RZ358;ACTV;Jackson;Briana;V;F;2;1987-08-12;4300002526;011;661;1974338;814;011;905;1358862;(null);011;214;3840901;(null);BJackson@msn.com;BJackson@rr.com
4300000023;915FH0416ZT776;ACTV;Rushia;Terrie;O;F;2;1933-07-11;4300002527;011;302;9534930;111;011;909;1085418;(null);011;714;2512593;(null);TRushia@hotmail.com;TRushia@netzero.com
4300000024;722JU1614UW467;ACTV;Brandstetter;Amanda;J;F;3;1952-07-03;4300002528;011;502;0290032;(null);011;949;7092731;(null);011;815;0605954;(null);ABrandstetter@earthlink.com;ABrandstetter@hotmail.com
4300000025;864NB7374LE503;ACTV;Ancheta;Melita;O;F;2;1952-10-25;4300002529;011;617;3307782;806;011;336;1967401;(null);011;703;7562804;(null);MAncheta@rr.com;MAncheta@attbi.com
4300000026;453ZO0087NV244;ACTV;Alvarado;Francisco;D;M;1;1927-02-06;4300002530;011;913;2119218;167;011;478;5832434;(null);011;630;9212372;(null);FAlvarado@attbi.com;FAlvarado@msn.com
4300000027;744DL2246HW351;ACTV;Aird;Paula;E;F;2;1946-11-21;4300002531;011;817;9109959;979;011;505;0556117;(null);011;604;3985728;(null);PAird@rr.com;PAird@attbi.com
4300000028;754BN6261WH260;ACTV;Ellerby;Kenneth;U;M;2;1957-11-11;4300002532;011;909;9361716;443;011;214;4173708;684;011;720;5873496;(null);KEllerby@hotmail.com;KEllerby@msn.com
4300000029;598FC7449VC733;ACTV;Arduini;Charles;Z;M;3;1968-09-02;4300002533;011;817;4342329;(null);011;305;2658129;(null);011;504;0747390;(null);CArduini@attbi.com;CArduini@msn.com
4300000030;593RH3640WB172;ACTV;Socha;Mark;D;M;2;1969-07-04;4300002534;011;704;7671044;839;011;212;4444585;(null);011;307;2681113;(null);MSocha@netzero.com;MSocha@rr.com
4300000031;905XE0142AY174;ACTV;Faires;Lawrence;R;M;1;1952-05-30;4300002535;011;901;0498938;(null);011;651;7557785;(null);011;912;7999044;(null);LFaires@msn.com;LFaires@hotmail.com
4300000032;542MC9368YR355;ACTV;Maretti;Marjorie;G;F;2;1972-03-13;4300002536;011;951;1903219;744;011;416;9710582;(null);011;514;9242515;(null);MMaretti@netzero.com;MMaretti@rr.com
4300000033;625GX9011RJ494;ACTV;Obi;Camille;Z;F;2;1963-03-30;4300002537;011;915;1914727;(null);011;805;6255182;(null);011;435;5757772;325;CObi@earthlink.com;CObi@attbi.com
4300000034;132TL0528EU565;ACTV;Vecchi;Patricia;G;F;1;1950-10-27;4300002538;011;203;1493339;265;011;619;4433798;(null);011;334;0854629;(null);PVecchi@attbi.com;PVecchi@rr.com
4300000035;971MZ7510HK866;ACTV;Husman;Angel;A;M;2;1979-10-08;4300002539;011;619;7506773;(null);011;714;9050342;(null);011;209;7034473;(null);AHusman@earthlink.com;AHusman@netzero.com
4300000036;250AX8938YF605;ACTV;Waddel;Andrew;M;F;2;1976-11-17;4300002540;011;206;9607346;(null);011;615;7743108;(null);011;785;6676844;(null);AWaddel@rr.com;AWaddel@attbi.com
4300000037;990BW2636UV398;ACTV;Hynes;Kassie;R;F;3;1982-02-27;4300002541;011;615;5753987;(null);011;720;2498280;(null);011;601;7929676;(null);KHynes@msn.com;KHynes@hotmail.com
4300000038;958LZ5138OZ356;ACTV;Mcgann;Matt;G;M;2;1946-11-25;4300002542;011;506;0056453;(null);011;910;7232302;526;011;601;9924795;(null);MMcgann@msn.com;MMcgann@attbi.com
4300000039;551CR0623QD145;ACTV;Riggsbee;Matthew;U;M;1;1965-05-09;4300002543;011;319;5817678;962;011;408;7659899;(null);011;909;3822943;(null);MRiggsbee@attbi.com;MRiggsbee@earthlink.com
4300000040;449KR4451TB185;ACTV;Hinchliffe;Brandon;C;M;2;1955-12-19;4300002544;011;551;8112128;(null);011;256;1606509;(null);011;313;7542981;(null);BHinchliffe@attbi.com;BHinchliffe@earthlink.com
4300000041;364QI6044PP981;ACTV;Knezovich;Elwood;S;M;2;1951-04-08;4300002545;011;405;9700834;(null);011;613;6698622;435;011;682;5621944;(null);EKnezovich@hotmail.com;EKnezovich@rr.com
4300000042;550PB5358RE819;ACTV;Mcquigg;Denver;M;M;3;1950-08-16;4300002546;011;709;9347191;(null);011;714;9391714;688;011;734;6088677;(null);DMcquigg@earthlink.com;DMcquigg@netzero.com
4300000043;490NU4806IS717;ACTV;Salveson;Anna;X;F;2;1942-01-04;4300002547;011;805;5146824;(null);011;707;9650383;(null);011;610;8135859;(null);ASalveson@rr.com;ASalveson@msn.com
4300000044;871PO6504OR851;ACTV;Oliverio;Frances;L;F;1;1974-01-11;4300002548;011;513;6263460;(null);011;202;0622421;(null);011;506;6809680;(null);FOliverio@msn.com;FOliverio@rr.com
4300000045;445GM7175ZU792;ACTV;Slade;Eleanora;X;F;2;1966-05-09;4300002549;011;234;3051948;(null);011;859;6025119;(null);011;418;6925861;(null);ESlade@earthlink.com;ESlade@msn.com
4300000046;096QS4541GT156;ACTV;Schriner;Stacey;L;F;2;1981-04-02;4300002550;011;306;3661887;(null);011;913;8735933;425;011;909;3505060;(null);SSchriner@msn.com;SSchriner@rr.com
4300000047;272TE4358KV308;ACTV;Gizinski;Melvin;E;M;3;1974-04-10;4300002551;011;480;3311033;(null);011;914;2792848;(null);011;907;0047540;(null);MGizinski@attbi.com;MGizinski@netzero.com
4300000048;530SC8200TO532;ACTV;Arrojo;Mary;F;F;2;1977-10-23;4300002552;011;513;6592346;833;011;571;3034953;(null);011;780;2906300;(null);MArrojo@msn.com;MArrojo@earthlink.com
4300000049;772WX7308BC570;ACTV;Pannhoff;Norma;I;F;1;1977-08-21;4300002553;011;207;8589813;(null);011;585;7120130;(null);011;910;1225202;(null);NPannhoff@msn.com;NPannhoff@attbi.com
4300000050;250EJ2217BD247;ACTV;Jurgenson;Hellen;R;F;3;1980-09-29;4300002554;011;949;5352718;(null);011;567;6826285;(null);011;410;2593074;484;HJurgenson@earthlink.com;HJurgenson@attbi.com
4300000051;125TC2522PE669;ACTV;Nyquist;Ramona;U;F;2;1942-10-12;4300002555;011;416;4016882;975;011;319;3802076;(null);011;510;8750202;(null);RNyquist@rr.com;RNyquist@earthlink.com
4300000052;300KU5888UF810;ACTV;Chesney;Mary;G;F;1;1983-02-22;4300002556;011;831;1056246;(null);011;754;1835430;(null);011;336;7450454;(null);MChesney@netzero.com;MChesney@hotmail.com
4300000053;236VG2353NC680;ACTV;Waguespack;Ronald;M;M;2;1942-04-16;4300002557;011;312;9652903;(null);011;843;4540024;087;011;423;5005272;(null);RWaguespack@earthlink.com;RWaguespack@attbi.com
4300000054;690VP6986SO472;ACTV;Gionest;Jacquie;X;F;2;1980-04-29;4300002558;011;562;1373018;269;011;709;0257138;006;011;204;2574823;(null);JGionest@earthlink.com;JGionest@hotmail.com
4300000055;016ET0399AX152;ACTV;Paskey;Gerald;H;M;3;1982-11-19;4300002559;011;954;3029342;615;011;212;3094790;(null);011;519;1825971;(null);GPaskey@netzero.com;GPaskey@msn.com
4300000056;889GT0405BQ790;ACTV;Shortle;Paul;I;M;2;1948-09-15;4300002560;011;334;8783877;(null);011;315;9046860;(null);011;613;7439892;(null);PShortle@earthlink.com;PShortle@attbi.com
4300000057;439CP2948BN752;ACTV;Akuna;Lori;R;F;1;1983-05-28;4300002561;011;214;9463380;(null);011;337;8047625;056;011;651;7026659;(null);LAkuna@attbi.com;LAkuna@netzero.com
4300000058;676WQ2998LM224;ACTV;Balboa;Roderick;R;M;2;1956-02-02;4300002562;011;315;8930120;(null);011;513;0358289;158;011;415;0779017;(null);RBalboa@hotmail.com;RBalboa@attbi.com
4300000059;977XE4410FW603;ACTV;Hetsler;Eugene;Z;M;2;1971-11-14;4300002563;011;469;7336771;(null);011;478;3351724;(null);011;213;9632444;(null);EHetsler@msn.com;EHetsler@attbi.com
4300000060;012IY8385YP317;ACTV;Cubeta;Myles;V;M;3;1978-04-19;4300002564;011;408;8952650;(null);011;281;8367553;(null);011;251;1816992;(null);MCubeta@msn.com;MCubeta@attbi.com
4300000061;996QZ0662SB118;ACTV;Lavoy;Michelle;N;F;2;1953-10-14;4300002565;011;810;8709552;(null);011;973;6696939;(null);011;701;7141287;(null);MLavoy@hotmail.com;MLavoy@netzero.com
4300000062;847DT6488AI616;ACTV;Derick;India;H;F;1;1967-09-12;4300002566;011;402;3086498;(null);011;902;6058898;(null);011;704;7537353;(null);IDerick@netzero.com;IDerick@earthlink.com
4300000063;415TX8321RE778;ACTV;Maria;Robert;V;M;2;1923-01-16;4300002567;011;714;1000888;(null);011;805;5615529;948;011;630;0883896;(null);RMaria@earthlink.com;RMaria@netzero.com
4300000064;139IT6531TL167;ACTV;Banach;Milo;G;M;2;1955-07-01;4300002568;011;604;3549867;(null);011;954;6972396;(null);011;251;6740528;(null);MBanach@netzero.com;MBanach@attbi.com
4300000065;013PZ9210AT308;ACTV;Dengel;Mary;K;F;1;1989-09-20;4300002569;011;336;3053825;(null);011;720;6583194;881;011;619;1179630;(null);MDengel@attbi.com;MDengel@msn.com
4300000066;406UM6693RH217;ACTV;Bitters;Sherell;F;F;2;1920-03-14;4300002570;011;902;5596763;003;011;801;6431379;(null);011;705;7574761;(null);SBitters@rr.com;SBitters@attbi.com
4300000067;493OA6215WD542;ACTV;Gumbs;Claribel;N;F;2;1946-10-31;4300002571;011;307;2568616;(null);011;949;8324528;(null);011;302;3011928;(null);CGumbs@hotmail.com;CGumbs@rr.com
4300000068;524VC2089XX329;ACTV;Looby;Charles;B;M;3;1920-01-22;4300002572;011;909;9986708;(null);011;701;8120819;(null);011;661;4558326;(null);CLooby@attbi.com;CLooby@earthlink.com
4300000069;749PA1989KV830;ACTV;Simon;Norah;Q;F;2;1956-02-03;4300002573;011;406;8485803;(null);011;423;1035221;(null);011;615;1107055;(null);NSimon@rr.com;NSimon@hotmail.com
4300000070;597FK5401FN883;ACTV;Ray;Frankie;N;M;1;1976-06-02;4300002574;011;302;3992917;640;011;256;6764291;(null);011;210;5590689;(null);FRay@msn.com;FRay@netzero.com
4300000071;053HP5764VQ090;ACTV;Kalmbach;Patricia;D;F;2;1992-12-05;4300002575;011;480;4071359;(null);011;714;3415281;(null);011;813;7883438;(null);PKalmbach@msn.com;PKalmbach@earthlink.com
4300000072;732HA1717VS275;ACTV;Boisseau;Juan;E;M;2;1953-03-30;4300002576;011;956;7154662;(null);011;480;1886020;428;011;913;3953933;(null);JBoisseau@hotmail.com;JBoisseau@rr.com
4300000073;385WG5171GV684;ACTV;Vititoe;Raymond;P;M;3;1956-01-22;4300002577;011;709;0642565;596;011;714;7655826;(null);011;416;1611044;(null);RVititoe@netzero.com;RVititoe@earthlink.com
4300000074;277YO8497BB916;ACTV;Ellebracht;Fernando;N;M;2;1974-05-21;4300002578;011;334;1268598;(null);011;403;7857170;(null);011;228;1463052;(null);FEllebracht@netzero.com;FEllebracht@earthlink.com
4300000075;908TZ6281GS278;ACTV;Dorsett;Theresa;R;F;1;1958-06-10;4300002579;011;513;7459847;(null);011;562;3995458;(null);011;682;3750621;(null);TDorsett@msn.com;TDorsett@hotmail.com
4300000076;435KK4933LY394;ACTV;Galizia;Theresa;R;F;2;1984-10-20;4300002580;011;423;9190854;941;011;312;8877040;(null);011;867;2894612;(null);TGalizia@attbi.com;TGalizia@netzero.com
4300000077;252MN3878IW772;ACTV;Clower;John;A;M;2;1929-01-29;4300002581;011;208;2677549;(null);011;630;8299989;(null);011;307;7821362;(null);JClower@hotmail.com;JClower@msn.com
4300000078;945VV5926QA822;ACTV;Bosque;Amy;X;F;3;1957-03-03;4300002582;011;319;7020727;279;011;902;1220701;(null);011;402;4427245;(null);ABosque@netzero.com;ABosque@earthlink.com
4300000079;595YK3582CY924;ACTV;Vandiver;Theodore;O;M;2;1953-12-11;4300002583;011;859;2619024;977;011;336;6718263;(null);011;403;8047584;(null);TVandiver@rr.com;TVandiver@attbi.com
4300000080;572RN5196SG178;ACTV;Tavarez;Sarah;I;F;1;1942-09-20;4300002584;011;213;3243563;(null);011;949;0226086;(null);011;403;6348663;(null);STavarez@rr.com;STavarez@attbi.com
4300000081;065ZX1426NV296;ACTV;Zee;Luz;D;F;3;1985-01-20;4300002585;011;217;8183864;(null);011;808;0114460;(null);011;512;7875204;(null);LZee@hotmail.com;LZee@rr.com
4300000082;822AV8925AW767;ACTV;Plantier;Laura;I;F;2;1948-01-10;4300002586;011;559;3143227;227;011;714;5844847;(null);011;867;7639707;(null);LPlantier@rr.com;LPlantier@netzero.com
4300000083;469PI5609QE268;ACTV;Wichrowski;David;K;M;1;1977-11-13;4300002587;011;902;3868943;(null);011;949;4138369;(null);011;435;4454791;(null);DWichrowski@msn.com;DWichrowski@rr.com
4300000084;436DJ0828GN254;ACTV;Stalls;David;O;M;2;1961-03-15;4300002588;011;805;9473311;813;011;802;1384203;(null);011;860;2725203;(null);DStalls@earthlink.com;DStalls@hotmail.com
4300000085;666BD8964SJ298;ACTV;Luppino;Paul;F;M;2;1939-03-15;4300002589;011;614;5966562;(null);011;720;2619914;374;011;705;7924237;(null);PLuppino@netzero.com;PLuppino@attbi.com
4300000086;834CC6384IP311;ACTV;Wight;Carol;T;F;3;1948-02-01;4300002590;011;909;0566038;(null);011;867;5713338;(null);011;909;6415332;(null);CWight@msn.com;CWight@hotmail.com
4300000087;334CZ8441KG233;ACTV;Cillis;John;Y;M;2;1940-10-31;4300002591;011;251;9152771;(null);011;303;5320133;670;011;630;0157465;(null);JCillis@rr.com;JCillis@netzero.com
4300000088;798VN0193WB608;ACTV;Blaise;Milton;M;M;1;1934-07-11;4300002592;011;208;9395491;(null);011;214;4034379;(null);011;862;8063205;(null);MBlaise@netzero.com;MBlaise@earthlink.com
4300000089;410MY8474UW838;ACTV;Mcdonald;Martina;C;F;2;1933-02-20;4300002593;011;313;0442497;126;011;682;6617890;394;011;209;7105233;(null);MMcdonald@attbi.com;MMcdonald@earthlink.com
4300000090;846WV7276PT961;ACTV;Gosz;Mary;C;F;2;1981-08-05;4300002594;011;867;9415324;(null);011;571;8645510;(null);011;401;9389980;(null);MGosz@msn.com;MGosz@netzero.com
4300000091;518HU9166UU783;ACTV;Woodyard;Kevin;S;M;3;1949-06-26;4300002595;011;510;7073942;(null);011;775;3715285;(null);011;416;9594126;(null);KWoodyard@earthlink.com;KWoodyard@hotmail.com
4300000092;236RY3957AJ126;ACTV;Stecker;Kevin;Q;M;2;1977-12-15;4300002596;011;475;2451084;(null);011;214;6689554;(null);011;604;9829446;(null);KStecker@hotmail.com;KStecker@msn.com
4300000093;477HJ3985UI456;ACTV;Secrest;Clorinda;Y;F;1;1975-01-05;4300002597;011;212;2089779;828;011;480;9301593;(null);011;919;3357605;(null);CSecrest@hotmail.com;CSecrest@rr.com
4300000094;852TV4245AY698;ACTV;Klicker;Mercedes;C;F;2;1976-07-07;4300002598;011;682;4633361;063;011;209;1815416;(null);011;312;3021656;(null);MKlicker@attbi.com;MKlicker@netzero.com
4300000095;211YJ7192OI317;ACTV;Podolak;Tosha;Q;F;2;1939-04-23;4300002599;011;306;7123449;126;011;307;5110251;(null);011;816;1518168;823;TPodolak@msn.com;TPodolak@hotmail.com
4300000096;167PD4154SN675;ACTV;Ruic;Barbara;E;F;1;1934-09-18;4300002600;011;626;5688203;(null);011;805;0485182;(null);011;203;3729670;(null);BRuic@earthlink.com;BRuic@hotmail.com
4300000097;282DT5786VJ851;ACTV;Oneel;Marty;E;F;2;1929-02-12;4300002601;011;904;5352272;(null);011;478;9656185;(null);011;702;0120663;(null);MOneel@earthlink.com;MOneel@rr.com
4300000098;263BQ3067OP553;ACTV;Okun;Patti;W;F;2;1956-12-13;4300002602;011;734;9633927;(null);011;213;1580401;(null);011;760;3919697;(null);POkun@attbi.com;POkun@msn.com
4300000099;796ZJ8898BL006;ACTV;Schmitzer;James;A;M;3;1966-06-08;4300002603;011;949;9281441;481;011;312;4881859;188;011;757;4687456;(null);JSchmitzer@hotmail.com;JSchmitzer@rr.com
4300000100;007YI6318VD921;ACTV;Lebon;Lois;Z;F;2;1958-07-15;4300002604;011;515;0982834;(null);011;510;6463013;(null);011;228;5671158;(null);LLebon@msn.com;LLebon@hotmail.com
4300000101;261MM6356EA287;ACTV;Monarca;Irma;A;F;1;1931-06-23;4300002605;011;208;1526607;868;011;905;2060880;(null);011;515;8105699;(null);IMonarca@msn.com;IMonarca@hotmail.com
4300000102;303VH6067AN324;ACTV;Hillen;Michael;Z;M;2;1992-02-18;4300002606;011;416;9005035;(null);011;989;3297190;(null);011;281;9965569;(null);MHillen@attbi.com;MHillen@earthlink.com
4300000103;805CT4847DV389;ACTV;Dice;Remedios;O;F;2;1943-06-02;4300002607;011;860;6733212;055;011;405;5920873;(null);011;757;5265294;(null);RDice@earthlink.com;RDice@msn.com
4300000104;041OW3968KJ816;ACTV;Witherspoon;Cynthia;C;F;3;1954-08-13;4300002608;011;734;6855375;(null);011;815;7088825;(null);011;915;8850416;(null);CWitherspoon@attbi.com;CWitherspoon@msn.com
4300000105;736VV6124XL874;ACTV;Onishi;Alease;E;F;2;1955-09-29;4300002609;011;619;9068098;(null);011;403;7666017;(null);011;519;9193326;(null);AOnishi@netzero.com;AOnishi@attbi.com
4300000106;468MH8574JZ357;ACTV;Simmering;Jose;E;M;1;1911-04-07;4300002610;011;480;8131312;(null);011;480;1766031;(null);011;801;0178233;625;JSimmering@rr.com;JSimmering@msn.com
4300000107;222AZ6904OQ896;ACTV;James;Joshua;E;M;2;1970-04-09;4300002611;011;213;6070370;(null);011;416;8985277;(null);011;801;8818717;(null);JJames@attbi.com;JJames@rr.com
4300000108;625SW0506ZN762;ACTV;Sherling;Ernest;T;M;2;1966-03-04;4300002612;011;775;9539320;(null);011;303;3586404;(null);011;786;8174312;(null);ESherling@hotmail.com;ESherling@netzero.com
4300000109;645YB4277BX963;ACTV;Riester;Stephen;I;M;3;1962-10-31;4300002613;011;416;5565904;417;011;205;4497938;(null);011;909;6117224;(null);SRiester@earthlink.com;SRiester@attbi.com
4300000110;789RQ0784PL701;ACTV;Thursby;Roger;V;M;2;1974-05-02;4300002614;011;989;4262373;(null);011;661;1062300;(null);011;336;4790414;(null);RThursby@hotmail.com;RThursby@earthlink.com
4300000111;802WS9660OI327;ACTV;Ramoutar;Brendon;V;M;2;1970-07-31;4300002615;011;714;7797983;950;011;214;0326465;(null);011;904;4751489;(null);BRamoutar@hotmail.com;BRamoutar@msn.com
4300000112;049PS4909DC147;ACTV;Crimmins;Kenneth;W;M;3;1956-07-09;4300002616;011;403;8192133;249;011;949;3825695;(null);011;317;1685232;(null);KCrimmins@hotmail.com;KCrimmins@attbi.com
4300000113;251OS0871GS583;ACTV;Dolores;Kyle;I;M;2;1951-09-01;4300002617;011;720;7597216;(null);011;915;8887173;(null);011;478;9873980;(null);KDolores@attbi.com;KDolores@msn.com
4300000114;668OT5399GL383;ACTV;Bob;William;D;M;1;1951-04-17;4300002618;011;256;7346794;(null);011;760;4922853;(null);011;801;3984346;(null);WBob@msn.com;WBob@earthlink.com
4300000115;606LH7642XU902;ACTV;Hardnett;Carl;P;M;2;1976-03-19;4300002619;011;212;6202079;517;011;605;1974095;(null);011;519;6625201;(null);CHardnett@msn.com;CHardnett@netzero.com
4300000116;453AH6740OZ618;ACTV;Rumler;Joe;Y;M;2;1989-01-02;4300002620;011;775;9763963;(null);011;714;8818888;(null);011;305;0486921;(null);JRumler@rr.com;JRumler@netzero.com
4300000117;002NR7838YI304;ACTV;Doshier;Frank;P;M;3;1941-03-29;4300002621;011;949;9041738;834;011;319;5185082;(null);011;709;9581913;(null);FDoshier@attbi.com;FDoshier@netzero.com
4300000118;985ZA9867DS715;ACTV;Inglese;Sheila;B;F;2;1968-03-26;4300002622;011;812;5055064;155;011;971;0199341;(null);011;502;0361022;(null);SInglese@hotmail.com;SInglese@attbi.com
4300000119;670JT7706IP854;ACTV;Goodchild;Daniel;A;M;1;1958-09-21;4300002623;011;707;7933935;946;011;706;4932424;245;011;519;5196968;(null);DGoodchild@earthlink.com;DGoodchild@msn.com
4300000120;037ER7780YL262;ACTV;Petrak;James;I;M;2;1943-09-08;4300002624;011;207;3658354;(null);011;780;0835640;(null);011;804;6168287;(null);JPetrak@earthlink.com;JPetrak@hotmail.com
4300000121;868AR8754QX002;ACTV;Lavell;Wendy;U;F;2;1935-06-11;4300002625;011;973;4328285;(null);011;416;7084493;469;011;913;2648619;375;WLavell@netzero.com;WLavell@hotmail.com
4300000122;980NF8184CF782;ACTV;Fuhriman;Mary;N;F;3;1957-08-28;4300002626;011;867;8625318;(null);011;613;9911600;(null);011;707;8006664;(null);MFuhriman@attbi.com;MFuhriman@earthlink.com
4300000123;355YI0804WQ879;ACTV;Rehberg;Otis;J;M;2;1980-12-06;4300002627;011;212;2732095;759;011;480;4490317;(null);011;514;0425456;(null);ORehberg@msn.com;ORehberg@rr.com
4300000124;036XD8772WW894;ACTV;Pothier;Oma;P;F;1;1936-11-29;4300002628;011;916;4176192;(null);011;757;7101757;708;011;402;1859990;(null);OPothier@msn.com;OPothier@hotmail.com
4300000125;894LW5514FX196;ACTV;Fleet;Debra;J;F;2;1977-03-16;4300002629;011;562;6139319;(null);011;910;8195715;(null);011;215;6649868;(null);DFleet@earthlink.com;DFleet@hotmail.com
4300000126;391CQ8115BF052;ACTV;Schindele;Stacy;A;F;2;1970-12-09;4300002630;011;714;1196602;(null);011;616;2163336;(null);011;865;4326541;481;SSchindele@msn.com;SSchindele@attbi.com
4300000127;984SY9379FE103;ACTV;Stuckel;Kayla;Y;F;1;1944-10-01;4300002631;011;615;6109790;(null);011;307;2018495;(null);011;571;5298515;(null);KStuckel@netzero.com;KStuckel@hotmail.com
4300000128;891BK7280BB626;ACTV;Lulic;Loraine;L;F;2;1964-10-19;4300002632;011;913;5483765;(null);011;902;2472585;373;011;416;1980661;(null);LLulic@netzero.com;LLulic@hotmail.com
4300000129;303RC7064MW618;ACTV;Fierst;Michael;Z;M;2;1962-07-29;4300002633;011;714;3710052;(null);011;256;0958104;(null);011;509;4354996;(null);MFierst@rr.com;MFierst@earthlink.com
4300000130;082ON0800CD731;ACTV;Bianchi;Glenn;I;M;3;1939-05-06;4300002634;011;867;6817492;(null);011;812;8980542;(null);011;435;2081761;(null);GBianchi@netzero.com;GBianchi@attbi.com
4300000131;085EC8297QU167;ACTV;Bednarski;Pedro;Y;M;2;1984-12-17;4300002635;011;901;0004865;560;011;212;2248074;(null);011;909;0537171;(null);PBednarski@attbi.com;PBednarski@msn.com
4300000132;337IV4029UK303;ACTV;Fugitt;Alonzo;F;M;1;1929-02-10;4300002636;011;315;9596357;(null);011;506;1442810;768;011;714;3264057;(null);AFugitt@rr.com;AFugitt@netzero.com
4300000133;865BZ3068EB296;ACTV;Modha;Alyssa;H;F;2;1958-11-22;4300002637;011;302;7867523;(null);011;203;5701058;(null);011;307;3338099;(null);AModha@netzero.com;AModha@earthlink.com
4300000134;830AZ9236KM575;ACTV;Chu;Anita;M;F;2;1945-08-26;4300002638;011;956;4362034;480;011;360;8115418;(null);011;312;8565396;(null);AChu@hotmail.com;AChu@netzero.com
4300000135;762TC8405RU030;ACTV;Enix;Ana;Q;F;3;1932-10-18;4300002639;011;212;6350827;(null);011;212;1988910;(null);011;480;1276063;(null);AEnix@netzero.com;AEnix@msn.com
